system:index,TCB,blue,green,ndvi,nir,presence,red,swir1,swir2,.geo
492_0,0.4016109850242734,0.13558024,0.12846722,0.10429449,0.1728222,0.0,0.14017801,0.29268888,0.22756277,
491_0,0.29918573139086363,0.10845337,0.094146185,0.002140096,0.0949846,0.0,0.094578914,0.32782128,0.12459967,
504_0,0.3868140931650997,0.13439023,0.124464445,0.09916828,0.16262597,0.0,0.13328135,0.28419653,0.22507456,
493_0,0.269154339376837,0.10442356,0.08789862,-0.03005659,0.07418643,0.0,0.078784205,0.32725334,0.09955533,
506_0,0.6968003749072552,0.222965,0.23481102,0.099752374,0.3363407,0.0,0.27532554,0.39870816,0.3641978,
499_0,0.31738092052713035,0.11096863,0.093551174,-0.13840546,0.07029185,0.0,0.09287503,0.44909436,0.10358514,
495_0,0.49021609660834076,0.15045539,0.14399147,0.08514295,0.18785964,0.0,0.1583798,0.44714704,0.28041014,
494_0,0.22455563380494714,0.10280082,0.08424745,0.028920552,0.06831751,0.0,0.06447702,0.16706148,0.18017866,
505_0,0.3180427384287119,0.1392855,0.12954904,0.035807535,0.13417387,0.0,0.124897175,0.173877,0.15361974,
513_0,0.3834824519425631,0.13736525,0.13098247,0.092171356,0.16167937,0.0,0.13439023,0.2682125,0.2175829,
511_0,0.378712684649229,0.14226054,0.13382226,0.076119944,0.15332223,0.0,0.13163157,0.2464407,0.24438521,
512_0,0.3782788111925125,0.1367973,0.130712,0.09551583,0.16254483,0.0,0.13420092,0.2482798,0.2213152,
514_0,0.41747587053477764,0.1424769,0.13617525,0.11339338,0.17885341,0.0,0.14242281,0.27594757,0.27870625,
498_0,0.3843157363831997,0.1304145,0.12173282,0.065219544,0.1473181,0.0,0.12927859,0.34288576,0.19083467,
497_0,0.34211614373996857,0.121246,0.11140136,0.10411937,0.1380955,0.0,0.11205046,0.26848295,0.19962452,
496_0,0.29682563031464815,0.12146237,0.107750185,-0.012423983,0.101042844,0.0,0.10358514,0.26410156,0.1279804,
502_0,0.36701032943725587,0.13414682,0.124221034,0.073449716,0.14723696,0.0,0.12708788,0.26488587,0.21915154,
503_0,0.36592127268463376,0.13639161,0.12689856,0.08178734,0.14666899,0.0,0.12449149,0.24238382,0.24576455,
472_0,0.4116614841893316,0.14004278,0.13487706,0.124438986,0.18634507,0.0,0.14510034,0.2717014,0.23862447,
476_0,0.4164524068981409,0.13942073,0.13333544,0.1209401,0.18575007,0.0,0.1456683,0.28800997,0.24076109,
474_0,0.37405288960933686,0.13598593,0.12852131,0.08136533,0.1529436,0.0,0.12992768,0.26734704,0.21596014,
501_0,0.4237732032343745,0.14769673,0.14215235,0.097568996,0.18071957,0.0,0.14858924,0.2704032,0.27870625,
479_0,0.28808247799128295,0.10991384,0.09387572,-0.060847394,0.07973081,0.0,0.090062276,0.33412296,0.11589095,
489_0,0.38067239179164175,0.13198316,0.12395058,0.097100325,0.15553999,0.0,0.12800744,0.2904982,0.22323546,
477_0,0.4205277535244823,0.16535759,0.1612196,0.05348363,0.18831941,0.0,0.16919808,0.24617024,0.17901568,
461_0,0.12554595278841446,0.097553946,0.07921694,-0.24893114,0.042759296,0.0,0.07110322,0.02390842,0.0060041468,
478_0,0.36057907436341047,0.1285754,0.11937985,0.070180945,0.13836595,0.0,0.12021827,0.2796258,0.22350591,
460_0,0.4749353584378958,0.15935344,0.15816343,0.090372615,0.21487832,0.0,0.17925909,0.2786251,0.2917423,
481_0,0.5925258607968689,0.18120639,0.18534438,0.11054679,0.28976795,0.0,0.2320794,0.34861946,0.32554945,
482_0,0.3840333645582199,0.13222657,0.12562741,0.09207394,0.16135482,0.0,0.13414682,0.2837638,0.21449968,
462_0,0.28120192337259653,0.10472106,0.08700611,-0.09803209,0.06693818,0.0,0.08148878,0.37544882,0.0994201,
463_0,0.26859901212230325,0.10474811,0.0864111,-0.10375604,0.065180205,0.0,0.08027172,0.34907925,0.08881817,
464_0,0.3080895328335464,0.12078623,0.10491038,-2.700501E-4,0.100123286,0.0,0.10017738,0.30864587,0.1326593,
458_0,0.4207336475208402,0.13877164,0.13203725,0.068135,0.16132778,0.0,0.14074598,0.36728102,0.22742754,
480_0,0.4188113095894456,0.17374177,0.16527645,0.057925656,0.18745396,0.0,0.16692625,0.2343242,0.18047616,
475_0,0.41322388478666544,0.14163849,0.13466069,0.121504664,0.18223412,0.0,0.14274736,0.26726592,0.26629224,
486_0,0.3562892488084734,0.12400467,0.11699983,0.075033575,0.14085416,0.0,0.12119191,0.29331094,0.1861287,
471_0,0.40953503671586516,0.14109758,0.13474183,0.11334762,0.18250458,0.0,0.14534375,0.27180958,0.23754264,
473_0,0.4007920249223709,0.13517456,0.12800744,0.12968898,0.17633815,0.0,0.1358507,0.28633314,0.23543307,
459_0,0.30190240286588665,0.106965855,0.0861136,-0.25985554,0.04849299,0.0,0.08254357,0.4840104,0.08511291,
465_0,0.2927123837552965,0.10839928,0.09071138,-0.13291463,0.06907479,0.0,0.090251595,0.39091897,0.09211775,
483_0,0.5029689721047879,0.17084788,0.1709831,0.096532606,0.2296453,0.0,0.18921192,0.30101898,0.28906476,
470_0,0.36770332480371004,0.13027927,0.12338261,0.08043243,0.1473181,0.0,0.125384,0.26767159,0.22721118,
468_0,0.45925540909022095,0.14937356,0.1500497,0.108843535,0.20278887,0.0,0.16297756,0.32360217,0.25533873,
469_0,0.3662997571319342,0.12730424,0.11867666,0.051348817,0.13649979,0.0,0.12316625,0.31813893,0.19608153,
467_0,0.37090712695866823,0.13030632,0.12484308,0.09168034,0.15313292,0.0,0.12741242,0.25926036,0.23051076,
484_0,0.4296113961368799,0.14345054,0.14112462,0.10830705,0.18529029,0.0,0.14907606,0.29617777,0.26215425,
466_0,0.4310896862223744,0.13503933,0.13498524,0.12679166,0.19348516,0.0,0.14994152,0.30277693,0.25566328,
487_0,0.32664884286969903,0.11997485,0.10888611,0.022743423,0.11675641,0.0,0.11156363,0.2977194,0.15283541,
488_0,0.2952481464222073,0.113240466,0.09909555,-0.021974865,0.092685714,0.0,0.09685075,0.2999642,0.13238885,
485_0,0.39297648053914314,0.13825777,0.13160452,0.09724366,0.16311279,0.0,0.13420092,0.27186367,0.2488207,
500_0,0.3679104204654694,0.12505946,0.11867666,0.13161159,0.1605705,0.0,0.12322034,0.27313483,0.20598027,
446_0,0.5773480308607221,0.1839921,0.18999626,0.0761676,0.26672497,0.0,0.22896914,0.32024848,0.35216245,
442_0,0.4030754111126066,0.13276748,0.12879176,0.08944242,0.166196,0.0,0.13890687,0.32365626,0.21339081,
443_0,0.29842750945314767,0.11786529,0.10369332,-0.00289092,0.1026115,0.0,0.1032065,0.26485884,0.14142212,
447_0,0.5889544585615397,0.20162591,0.20676461,0.06553477,0.26648158,0.0,0.23370215,0.322926,0.3422637,
441_0,0.35628257112577555,0.120245315,0.11102272,0.07077878,0.13052268,0.0,0.11326751,0.33415,0.18959056,
439_0,0.4074056917369366,0.12979245,0.12681742,0.07811514,0.1618146,0.0,0.13836595,0.35684136,0.20560163,
453_0,0.30740181517899035,0.1066954,0.0911982,-0.12638725,0.07131959,0.0,0.091955476,0.4194252,0.108182915,
452_0,0.30691019511818884,0.107642,0.09352413,-0.10395588,0.079027615,0.0,0.09736463,0.38972896,0.10910247,
440_0,0.36869869287908075,0.12578969,0.11783824,0.05403728,0.13768981,0.0,0.12357194,0.32763198,0.19253854,
432_0,0.35577956797629595,0.12235488,0.11313228,0.027173303,0.123193294,0.0,0.11667527,0.33479908,0.19094285,
428_0,0.3951153110444545,0.13017109,0.124951266,0.10821407,0.16438395,0.0,0.13228066,0.2931757,0.24982141,
433_0,0.2927705704391003,0.105911076,0.08892635,-0.10639046,0.06883138,0.0,0.08522109,0.40068248,0.0972294,
434_0,0.30029530323147774,0.10518084,0.0880068,-0.15484111,0.06185358,0.0,0.0845179,0.43876287,0.099636465,
448_0,0.27186648226454857,0.11288887,0.09885214,0.020754194,0.09444369,0.0,0.09060319,0.22591297,0.14266622,
449_0,0.33033650026470424,0.12649287,0.11004907,-0.06681009,0.09387572,0.0,0.107317455,0.38080388,0.115485266,
451_0,0.3134283185064793,0.10688472,0.09136047,-0.12328313,0.071644135,0.0,0.0917932,0.44081834,0.104450606,
438_0,0.10871632611388342,0.094633006,0.07526826,-0.24679117,0.034916032,0.0,0.05779672,0.010439646,0.0123869395,
490_0,0.4098004043340683,0.14063779,0.13587774,0.08489989,0.16779171,0.0,0.1415303,0.3066445,0.23562239,
507_0,0.4003137869462371,0.13336249,0.12484308,0.07089446,0.15299769,0.0,0.13274044,0.34050575,0.2328367,
510_0,0.47435679491460325,0.15023902,0.14696649,0.13271692,0.21536514,0.0,0.16489781,0.30975476,0.3085377,
509_0,0.5013210709363222,0.15686522,0.15510726,0.11810175,0.22493933,0.0,0.17741999,0.3575716,0.28627905,
508_0,0.4042571172952652,0.1373382,0.12941381,0.087649405,0.16243665,0.0,0.13625638,0.31529912,0.2404095,
437_0,0.3071044331379235,0.11253728,0.09901442,0.02097711,0.102016486,0.0,0.0978244,0.30107307,0.15754138,
450_0,0.2790627870120108,0.10339582,0.08565382,-0.06918019,0.07077867,0.0,0.08129946,0.35884273,0.10715518,
435_0,0.2657981792002917,0.10077239,0.0826247,-0.17989749,0.054064408,0.0,0.07778352,0.37523246,0.08522109,
436_0,0.46988716785013673,0.1444242,0.1465608,0.12410987,0.20919871,0.0,0.1630046,0.33406886,0.28195173,
427_0,0.34607537914738057,0.12105668,0.112131596,0.07473234,0.13165861,0.0,0.11334865,0.27191776,0.22393864,
429_0,0.40381151135414844,0.13466069,0.12795335,0.11138923,0.16811626,0.0,0.13441728,0.28149197,0.27959874,
455_0,0.3660681574910879,0.11981258,0.11643186,0.12563863,0.16089505,0.0,0.12497831,0.27316186,0.20162591,
454_0,0.3174707474499941,0.10869679,0.09858168,0.044267885,0.11196932,0.0,0.10247627,0.32703698,0.1355532,
431_0,0.4105618631333113,0.13441728,0.13238885,0.104308,0.17609474,0.0,0.1428285,0.30480537,0.22942893,
445_0,0.40726847014427187,0.14234167,0.13782504,0.08870402,0.1893742,0.0,0.15851502,0.23502739,0.22220771,
456_0,0.4091856372281909,0.14269327,0.13833891,0.08511925,0.17049628,0.0,0.14374804,0.26337132,0.27332413,
430_0,0.19663846581876282,0.10885906,0.09325367,-0.047456983,0.06812819,0.0,0.07491667,0.10428833,0.09790554,
444_0,0.4471079181954265,0.15594567,0.15256496,0.09813403,0.19656837,0.0,0.16143596,0.27727282,0.27427074,
457_0,0.4181261562049389,0.15018493,0.1488597,0.060040735,0.17595951,0.0,0.15602681,0.25926036,0.24901004,
289_0,0.09126751082101837,0.08010945,0.061934717,-0.21275072,0.029723253,0.0,0.045788415,0.014361277,0.010006915,
288_0,0.12356603210493923,0.08489654,0.06728977,-0.09756097,0.04302975,0.0,0.05233348,0.044787724,0.046194103,
287_0,0.08426334686456248,0.081029005,0.062340405,-0.24757488,0.024124786,0.0,0.04000063,0.014631735,0.0055173235,
286_0,0.11052413216810672,0.08219197,0.06496384,-0.1978996,0.033049878,0.0,0.049358454,0.04925027,0.022123402,
400_0,0.09174542180278804,0.08454495,0.0686691,-0.3093842,0.025477072,0.0,0.048303667,0.012008299,0.0037323053,
399_0,0.09555181395516266,0.08265175,0.0667759,-0.2978304,0.028884836,0.0,0.053388268,0.0126573965,0.003786397,
397_0,0.0856038636205718,0.0819756,0.06555884,-0.29987562,0.022826592,0.0,0.042380653,0.012954899,0.0044895858,
398_0,0.2823714614450932,0.11010316,0.10077239,0.08216331,0.112564325,0.0,0.09547142,0.18986101,0.17934023,
318_0,0.2986033956758678,0.1129522,0.104265735,0.07481612,0.11913674,0.0,0.10255093,0.19810209,0.1964435,
313_0,0.3034213173776865,0.10983182,0.10117346,0.09386923,0.12087966,0.0,0.10013334,0.20819414,0.2134791,
314_0,0.30456136535257106,0.10896036,0.09855909,0.08831836,0.119164854,0.0,0.09982411,0.21339476,0.22188446,
202_0,0.19563086898624896,0.08945095,0.07176878,0.03088718,0.06614647,1.0,0.062182743,0.18452421,0.07618229,
296_0,0.3585728764772415,0.13555388,0.12650196,0.085467435,0.14834464,0.0,0.124983944,0.23228572,0.22365548,
297_0,0.27459190674275163,0.12492772,0.112361856,0.039049223,0.11182774,0.0,0.10342239,0.15323605,0.14393114,
298_0,0.4501323215290904,0.16720915,0.16557822,0.10007047,0.2020541,0.0,0.16529346,0.26175132,0.2520434,
300_0,0.41224849101901057,0.14828841,0.14086697,0.12074053,0.19231111,0.0,0.15087467,0.25227305,0.22067566,
301_0,0.327325626295805,0.12933533,0.121051244,0.052079212,0.13754176,0.0,0.123924784,0.20024195,0.17626987,
299_0,0.4368979619503021,0.1548103,0.15267383,0.080565676,0.18795381,0.0,0.1599266,0.28100306,0.25078312,
392_0,0.1692325659669936,0.10144749,0.08653456,-0.037982903,0.06536214,0.0,0.07052347,0.07337867,0.056972243,
391_0,0.08945347271515057,0.07924399,0.06104221,-0.16598591,0.03037235,0.0,0.04246179,0.017390398,0.006761427,
393_0,0.120745213131723,0.0901975,0.07718851,-0.22263975,0.044760678,0.0,0.07040003,0.01555129,0.003380711,
394_0,0.12863934315498918,0.09068433,0.076458275,-0.17395352,0.04803321,0.0,0.06826342,0.03505126,0.009060314,
395_0,0.08252977714103181,0.08113719,0.06228631,-0.2660162,0.023394551,0.0,0.040352225,0.011359202,0.0034077566,
307_0,0.3540630341470241,0.11584769,0.10775156,0.10215663,0.13648157,0.0,0.11118118,0.25438142,0.28811526,
304_0,0.11287479362906888,0.08458765,0.06698982,-0.17068703,0.03817548,0.0,0.053889833,0.040115178,0.015292677,
303_0,0.11268017572872341,0.086049445,0.06873273,-0.07726269,0.047002506,0.0,0.05487374,0.020493314,0.01225663,
208_0,0.21318303216993809,0.09403313,0.079921134,-0.021629255,0.06802995,1.0,0.07103788,0.21775205,0.06260441,
207_0,0.1952565321162343,0.09268378,0.07871234,-0.01697043,0.06594969,1.0,0.068226725,0.17395426,0.059484035,
209_0,0.2939529709577561,0.10097668,0.09276811,0.084965676,0.119895756,1.0,0.10111724,0.26978654,0.11194018,
206_0,0.22077687930092216,0.09375201,0.08110181,-0.0020389373,0.075676285,1.0,0.07598551,0.21426623,0.06749582,
205_0,0.19792733612284064,0.09532626,0.080905035,-0.011755822,0.07325869,1.0,0.07500161,0.15022811,0.06249197,
203_0,0.17205552173405886,0.08874816,0.07233101,-0.05777978,0.058219016,1.0,0.06535935,0.1438749,0.040705517,
204_0,0.17179830233994872,0.08534666,0.06839539,-0.051789295,0.05996193,1.0,0.06651192,0.15416373,0.028645663,
302_0,0.11632344583962112,0.086696014,0.06943552,-0.07038364,0.047339845,0.0,0.054508287,0.024710046,0.020549538,
305_0,0.0997059741285164,0.08138293,0.0635321,-0.20114535,0.031372484,0.0,0.047171175,0.036460675,0.0052287425,
306_0,0.34606171365231275,0.115285456,0.10797646,0.112500004,0.14010796,0.0,0.11177152,0.22863123,0.27793887,
308_0,0.25531911979168653,0.101920046,0.089417204,0.04987667,0.09318752,0.0,0.08433337,0.18299392,0.17396949,
315_0,0.29021994743943214,0.106880106,0.09678806,0.072382286,0.10724556,0.0,0.09276811,0.22011343,0.20217825,
319_0,0.3049260639972985,0.109438255,0.100302,0.09270321,0.1182934,0.0,0.09822175,0.21539068,0.2232057,
311_0,0.34407651968747377,0.11264297,0.1054183,0.13032094,0.1455616,0.0,0.111996405,0.23945418,0.24746597,
312_0,0.3120451442286372,0.111377954,0.10221359,0.09649558,0.12489961,0.0,0.102916375,0.21651515,0.21969175,
317_0,0.31440206344649196,0.11067516,0.101651356,0.1026841,0.12588352,0.0,0.10243848,0.20988083,0.2392574,
316_0,0.2851390085272491,0.106149204,0.097097285,0.104252234,0.11716893,0.0,0.09504514,0.18345597,0.19973256,
323_0,0.29282667146772146,0.107442334,0.097743854,0.08252625,0.11154662,0.0,0.094539136,0.20796923,0.21277632,
321_0,0.3135691815540194,0.111968294,0.10226981,0.08179881,0.121385664,0.0,0.10302883,0.21510957,0.2360808,
322_0,0.2670358446784317,0.10246659,0.09198099,0.07516739,0.0993181,0.0,0.085430995,0.19377291,0.18719481,
324_0,0.3119324524648488,0.11177152,0.103281826,0.087975815,0.12132944,0.0,0.10170758,0.20676044,0.2419561,
325_0,0.2738022690951824,0.10241037,0.09198099,0.08663294,0.10260715,0.0,0.08624623,0.19098987,0.21024628,
320_0,0.2853161411985755,0.10828568,0.09720974,0.078234136,0.108482465,0.0,0.09274,0.17215513,0.24091597,
310_0,0.15244226536788047,0.09302111,0.07812199,-0.020996297,0.06684926,0.0,0.06971664,0.051191125,0.035055097,
309_0,0.3371297298975289,0.11477945,0.106542766,0.09558649,0.1304938,0.0,0.10772345,0.22298081,0.2835331,
332_0,0.3409500110141933,0.113345765,0.1056432,0.123550415,0.14162599,0.0,0.11047839,0.23132993,0.25733313,
334_0,0.312233101529628,0.10828568,0.099430546,0.09964016,0.12456227,0.0,0.101988696,0.23523745,0.20594521,
327_0,0.3295101411372423,0.1110125,0.10314127,0.099772975,0.12936935,0.0,0.105896205,0.22826578,0.2599475,
333_0,0.28990026504546407,0.10533397,0.09552304,0.10178819,0.11258675,0.0,0.0917842,0.20591709,0.2127482,
328_0,0.3402249645717442,0.11314898,0.10586809,0.11737943,0.13808392,0.0,0.109072804,0.23675546,0.25879493,
329_0,0.30167967166006565,0.11742194,0.10794835,0.08396007,0.12357837,0.0,0.1044344,0.18154438,0.20605765,
326_0,0.3429452192954719,0.11865885,0.11151851,0.10352472,0.1399393,0.0,0.113683105,0.22118166,0.2609595,
200_0,0.23779216239601375,0.09209343,0.07770032,0.09475911,0.08720202,1.0,0.07210612,0.22837822,0.110422164,
201_0,0.27300444648936395,0.10330994,0.09046296,0.07723936,0.10311316,1.0,0.088326484,0.23692414,0.14016418,
199_0,0.24987445704191924,0.09501703,0.08084881,0.038326334,0.08720202,1.0,0.08076448,0.24336168,0.11351443,
330_0,0.37302632649317385,0.11539791,0.11185585,0.12139686,0.15256138,0.0,0.119530305,0.2767301,0.27301937,
336_0,0.24882227466255427,0.10595243,0.09361146,0.059500944,0.10086423,0.0,0.08953528,0.1460395,0.1531236,
335_0,0.3458173850685358,0.11253053,0.1034505,0.10993288,0.1324054,0.0,0.106177315,0.28313953,0.24617283,
337_0,0.341934303842485,0.11095628,0.10474363,0.12221488,0.14300345,0.0,0.11185585,0.25140157,0.23138615,
331_0,0.3636403414018452,0.118518285,0.11163096,0.1055914,0.14201954,0.0,0.1148919,0.2521887,0.3005968,
342_0,0.2667016973488033,0.107526675,0.09633827,0.07132421,0.10302883,0.0,0.089310385,0.18705425,0.16394655,
340_0,0.26942600175216797,0.10935392,0.098390415,0.068648264,0.10612109,0.0,0.09248699,0.18027936,0.164312,
338_0,0.6098102163538337,0.18248294,0.19286394,0.05553855,0.26765373,0.0,0.23948783,0.37076473,0.39320946,
339_0,0.659240639308095,0.1964435,0.21207352,0.06570521,0.29705474,0.0,0.2604254,0.38375077,0.4196492,
341_0,0.29053516558855774,0.11410478,0.10508097,0.073083326,0.11784361,0.0,0.10179192,0.19017462,0.17471327,
115_0,0.20978662037402393,0.09314549,0.07775647,-0.04620854,0.06531543,1.0,0.071644135,0.20241024,0.07867602,
109_0,0.22981873941347,0.092307076,0.07740487,-0.13397425,0.057255805,1.0,0.07497076,0.29382482,0.05514624,
108_0,0.23124451154209674,0.093605265,0.07900057,-0.11844663,0.0613938,1.0,0.0778917,0.2763262,0.063719735,
187_0,0.25306248896196487,0.09398391,0.07916285,-0.04791449,0.0747003,1.0,0.08221901,0.28568405,0.10158376,
186_0,0.263092941429466,0.09639098,0.083841756,-0.021875465,0.086465195,1.0,0.09033273,0.26907796,0.1082911,
355_0,0.268661830098182,0.101096936,0.08992705,0.09667766,0.09909555,0.0,0.08162401,0.2048714,0.1938097,
356_0,0.29811041084825995,0.10831814,0.09839236,0.08049618,0.11072522,0.0,0.09422732,0.21923268,0.22128816,
354_0,0.27844647788852456,0.110130206,0.10009624,0.073294245,0.10891315,0.0,0.094038,0.18218003,0.18645325,
352_0,0.2981037433236838,0.12050994,0.10916915,0.027566846,0.11135614,0.0,0.10538137,0.22088604,0.16041687,
353_0,0.5100061053350567,0.16240247,0.16912107,0.03590883,0.21364269,0.0,0.19883123,0.33342132,0.30334035,
188_0,0.2488816768169403,0.09981244,0.083218366,-0.15031984,0.053908184,1.0,0.07298235,0.33841985,0.07338818,
189_0,0.2150789345867932,0.08442004,0.0690427,-0.124367155,0.051490784,1.0,0.066117376,0.279355,0.06847317,
190_0,0.2317148952886462,0.08695704,0.07375427,-0.076546945,0.06355449,1.0,0.074090816,0.2753165,0.08623218,
191_0,0.2241209870643914,0.08545555,0.07124316,-0.08176773,0.066428035,1.0,0.078258745,0.25367433,0.071320824,
194_0,0.23438210383169356,0.08410938,0.06992288,-0.13186587,0.054623205,1.0,0.07121727,0.32610834,0.06751532,
195_0,0.24847705140784382,0.08858797,0.07577352,-0.034910068,0.08265967,1.0,0.08863974,0.26384822,0.08695704,
192_0,0.2557398299865425,0.088510305,0.07556642,-0.048219346,0.07818108,1.0,0.08610274,0.3017997,0.0847048,
193_0,0.22598500088527798,0.08170182,0.06653158,-0.16051582,0.048876118,1.0,0.067567095,0.33302036,0.053018164,
198_0,0.2615124355979264,0.09760329,0.08880438,0.01641839,0.09397691,1.0,0.090940855,0.25913227,0.08470009,
197_0,0.28041943911835554,0.102916375,0.09282433,0.06163522,0.10676766,1.0,0.09437047,0.25067067,0.12619273,
196_0,0.2999831770822406,0.10016145,0.09237455,0.030386409,0.11581958,1.0,0.10898847,0.29117942,0.10182003,
343_0,0.2608235409900546,0.107217446,0.095776044,0.06913802,0.10215737,0.0,0.088944934,0.17699032,0.15641266,
344_0,0.28583930767029525,0.10547453,0.09541059,0.0931488,0.1110125,0.0,0.09209343,0.20802546,0.19551583,
346_0,0.29452673665806656,0.10876358,0.0995711,0.09689212,0.1180685,0.0,0.09720974,0.19947955,0.20453963,
